LOGIN_ID,NAME,ANSWER,DESTINATION
kmatheson@cruiseshipcenters.com,Your bookings derive from,often,Cruises
kmatheson@cruiseshipcenters.com,Your bookings derive from,often,Hotels
kmurray@abletravel.com,What markets do you focus on,often,Asia
kmurray@abletravel.com,What markets do you focus on,often,South America
kmurray@abletravel.com,What markets do you focus on,often,Oceania
kmurray@abletravel.com,What markets do you focus on,often,Europe
kmurray@abletravel.com,What markets do you focus on,often,North America
kmurray@abletravel.com,What markets do you focus on,often,Africa and Middle East
kmurray@abletravel.com,What markets do you focus on,often,Caribbean and Mexico
kmurray@abletravel.com,Your bookings derive from,often,Air Travel
kmurray@abletravel.com,Your bookings derive from,often,Vacation Packages
kmurray@abletravel.com,Your bookings derive from,occasion,Ground transportation
kmurray@abletravel.com,Your bookings derive from,often,Cruises
kmurray@abletravel.com,Your bookings derive from,often,Hotels
kmurray@abletravel.com,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
kory@kunaturs.com,What markets do you focus on,often,Europe
kory@kunaturs.com,What markets do you focus on,occasion,North America
kory@kunaturs.com,What markets do you focus on,occasion,Africa and Middle East
kory@kunaturs.com,What markets do you focus on,often,Caribbean and Mexico
kory@kunaturs.com,What markets do you focus on,occasion,Asia
kory@kunaturs.com,What markets do you focus on,occasion,South America
kory@kunaturs.com,What markets do you focus on,occasion,Oceania
kory@kunaturs.com,Your bookings derive from,occasion,Cruises
kory@kunaturs.com,Your bookings derive from,often,Hotels
kory@kunaturs.com,Your bookings derive from,often,Air Travel
kory@kunaturs.com,Your bookings derive from,often,Vacation Packages
kory@kunaturs.com,Your bookings derive from,occasion,Ground transportation
kory@kunaturs.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
kpoirier@vecv.ca,What markets do you focus on,occasion,Oceania
kpoirier@vecv.ca,What markets do you focus on,often,Europe
kpoirier@vecv.ca,What markets do you focus on,often,North America
kpoirier@vecv.ca,What markets do you focus on,occasion,Africa and Middle East
kpoirier@vecv.ca,What markets do you focus on,often,Caribbean and Mexico
kpoirier@vecv.ca,What markets do you focus on,occasion,Asia
kpoirier@vecv.ca,What markets do you focus on,often,South America
kpoirier@vecv.ca,Your bookings derive from,often,Vacation Packages
kpoirier@vecv.ca,Your bookings derive from,often,Ground transportation
kpoirier@vecv.ca,Your bookings derive from,often,Cruises
kpoirier@vecv.ca,Your bookings derive from,often,Hotels
kpoirier@vecv.ca,Your bookings derive from,often,Air Travel
kpoirier@vecv.ca,Your group bookings represent,A good portion of your bookings,A good portion of your bookings
kwallace@cruiseshipcenters.com,What markets do you focus on,often,Asia
kwallace@cruiseshipcenters.com,What markets do you focus on,occasion,South America
kwallace@cruiseshipcenters.com,What markets do you focus on,occasion,Oceania
kwallace@cruiseshipcenters.com,What markets do you focus on,often,Europe
kwallace@cruiseshipcenters.com,What markets do you focus on,often,North America
kwallace@cruiseshipcenters.com,What markets do you focus on,occasion,Africa and Middle East
kwallace@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
kwallace@cruiseshipcenters.com,Your bookings derive from,often,Ground transportation
kwallace@cruiseshipcenters.com,Your bookings derive from,often,Cruises
kwallace@cruiseshipcenters.com,Your bookings derive from,often,Hotels
kwallace@cruiseshipcenters.com,Your bookings derive from,often,Air Travel
kwallace@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
kyle@kvi.travel,What markets do you focus on,occasion,Europe
kyle@kvi.travel,What markets do you focus on,occasion,North America
kyle@kvi.travel,What markets do you focus on,occasion,Africa and Middle East
kyle@kvi.travel,What markets do you focus on,often,Caribbean and Mexico
kyle@kvi.travel,What markets do you focus on,occasion,Asia
kyle@kvi.travel,What markets do you focus on,occasion,South America
kyle@kvi.travel,What markets do you focus on,occasion,Oceania
kyle@kvi.travel,Your bookings derive from,occasion,Vacation Packages
kyle@kvi.travel,Your bookings derive from,occasion,Ground transportation
kyle@kvi.travel,Your bookings derive from,occasion,Cruises
kyle@kvi.travel,Your bookings derive from,occasion,Hotels
kyle@kvi.travel,Your bookings derive from,occasion,Air Travel
kyle@kvi.travel,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
lauram@travelg.com,What markets do you focus on,often,Europe
lauram@travelg.com,What markets do you focus on,often,North America
lauram@travelg.com,What markets do you focus on,occasion,Africa and Middle East
lauram@travelg.com,What markets do you focus on,often,Caribbean and Mexico
lauram@travelg.com,What markets do you focus on,occasion,Asia
lauram@travelg.com,What markets do you focus on,occasion,South America
lauram@travelg.com,What markets do you focus on,occasion,Oceania
lauram@travelg.com,Your bookings derive from,often,Air Travel
lauram@travelg.com,Your bookings derive from,often,Vacation Packages
lauram@travelg.com,Your bookings derive from,often,Ground transportation
lauram@travelg.com,Your bookings derive from,often,Cruises
lauram@travelg.com,Your bookings derive from,often,Hotels
laurie@vulcanvacations.com,What markets do you focus on,often,Europe
laurie@vulcanvacations.com,What markets do you focus on,often,North America
laurie@vulcanvacations.com,What markets do you focus on,occasion,Africa and Middle East
laurie@vulcanvacations.com,What markets do you focus on,often,Caribbean and Mexico
laurie@vulcanvacations.com,What markets do you focus on,occasion,Asia
laurie@vulcanvacations.com,What markets do you focus on,occasion,South America
laurie@vulcanvacations.com,What markets do you focus on,never,Oceania
laurie@vulcanvacations.com,Your bookings derive from,often,Air Travel
laurie@vulcanvacations.com,Your bookings derive from,often,Vacation Packages
laurie@vulcanvacations.com,Your bookings derive from,often,Ground transportation
laurie@vulcanvacations.com,Your bookings derive from,occasion,Cruises
laurie@vulcanvacations.com,Your bookings derive from,often,Hotels
laxmi@ctsfarescanada.com,What markets do you focus on,occasion,Africa and Middle East
laxmi@ctsfarescanada.com,What markets do you focus on,often,Caribbean and Mexico
laxmi@ctsfarescanada.com,What markets do you focus on,often,Asia
laxmi@ctsfarescanada.com,What markets do you focus on,occasion,South America
laxmi@ctsfarescanada.com,What markets do you focus on,occasion,Oceania
laxmi@ctsfarescanada.com,What markets do you focus on,often,Europe
laxmi@ctsfarescanada.com,What markets do you focus on,often,North America
laxmi@ctsfarescanada.com,Your bookings derive from,occasion,Ground transportation
laxmi@ctsfarescanada.com,Your bookings derive from,never,Cruises
laxmi@ctsfarescanada.com,Your bookings derive from,occasion,Hotels
laxmi@ctsfarescanada.com,Your bookings derive from,often,Air Travel
laxmi@ctsfarescanada.com,Your bookings derive from,occasion,Vacation Packages
laxmi@ctsfarescanada.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
ldsimpson@me.com,What markets do you focus on,occasion,South America
ldsimpson@me.com,What markets do you focus on,occasion,Oceania
ldsimpson@me.com,What markets do you focus on,occasion,Europe
ldsimpson@me.com,What markets do you focus on,occasion,North America
ldsimpson@me.com,What markets do you focus on,occasion,Africa and Middle East
ldsimpson@me.com,What markets do you focus on,occasion,Caribbean and Mexico
ldsimpson@me.com,What markets do you focus on,occasion,Asia
ldsimpson@me.com,Your bookings derive from,occasion,Air Travel
ldsimpson@me.com,Your bookings derive from,often,Vacation Packages
ldsimpson@me.com,Your bookings derive from,occasion,Ground transportation
ldsimpson@me.com,Your bookings derive from,often,Cruises
ldsimpson@me.com,Your bookings derive from,often,Hotels
LILY@LLTRAVEL.CA,What markets do you focus on,occasion,South America
LILY@LLTRAVEL.CA,What markets do you focus on,occasion,Oceania
LILY@LLTRAVEL.CA,What markets do you focus on,often,Europe
LILY@LLTRAVEL.CA,What markets do you focus on,often,North America
LILY@LLTRAVEL.CA,What markets do you focus on,occasion,Africa and Middle East
LILY@LLTRAVEL.CA,What markets do you focus on,often,Caribbean and Mexico
LILY@LLTRAVEL.CA,What markets do you focus on,occasion,Asia
LILY@LLTRAVEL.CA,Your bookings derive from,often,Air Travel
LILY@LLTRAVEL.CA,Your bookings derive from,often,Vacation Packages
LILY@LLTRAVEL.CA,Your bookings derive from,occasion,Ground transportation
LILY@LLTRAVEL.CA,Your bookings derive from,occasion,Cruises
LILY@LLTRAVEL.CA,Your bookings derive from,often,Hotels
lina@islingtontravel.com,What markets do you focus on,often,Europe
lina@islingtontravel.com,What markets do you focus on,often,North America
lina@islingtontravel.com,What markets do you focus on,occasion,Africa and Middle East
lina@islingtontravel.com,What markets do you focus on,often,Caribbean and Mexico
lina@islingtontravel.com,What markets do you focus on,occasion,Asia
lina@islingtontravel.com,What markets do you focus on,occasion,South America
lina@islingtontravel.com,What markets do you focus on,occasion,Oceania
lina@islingtontravel.com,Your bookings derive from,often,Air Travel
lina@islingtontravel.com,Your bookings derive from,often,Vacation Packages
lina@islingtontravel.com,Your bookings derive from,occasion,Ground transportation
lina@islingtontravel.com,Your bookings derive from,often,Cruises
lina@islingtontravel.com,Your bookings derive from,often,Hotels
linda@distinguishedtravel.com,What markets do you focus on,often,Oceania
linda@distinguishedtravel.com,What markets do you focus on,often,Africa and Middle East
linda@distinguishedtravel.com,What markets do you focus on,often,Caribbean and Mexico
linda@distinguishedtravel.com,What markets do you focus on,often,Asia
linda@distinguishedtravel.com,What markets do you focus on,often,South America
linda@distinguishedtravel.com,What markets do you focus on,often,Europe
linda@distinguishedtravel.com,What markets do you focus on,often,North America
linda@distinguishedtravel.com,Your bookings derive from,often,Ground transportation
linda@distinguishedtravel.com,Your bookings derive from,often,Cruises
linda@distinguishedtravel.com,Your bookings derive from,often,Hotels
linda@distinguishedtravel.com,Your bookings derive from,often,Air Travel
linda@distinguishedtravel.com,Your bookings derive from,often,Vacation Packages
linda@tourcanvacations.com,What markets do you focus on,occasion,Oceania
linda@tourcanvacations.com,What markets do you focus on,often,Europe
linda@tourcanvacations.com,What markets do you focus on,occasion,North America
linda@tourcanvacations.com,What markets do you focus on,often,Africa and Middle East
linda@tourcanvacations.com,What markets do you focus on,often,Caribbean and Mexico
linda@tourcanvacations.com,What markets do you focus on,often,Asia
linda@tourcanvacations.com,What markets do you focus on,often,South America
linda@tourcanvacations.com,Your bookings derive from,often,Ground transportation
linda@tourcanvacations.com,Your bookings derive from,often,Cruises
linda@tourcanvacations.com,Your bookings derive from,often,Hotels
linda@tourcanvacations.com,Your bookings derive from,never,Air Travel
linda@tourcanvacations.com,Your bookings derive from,often,Vacation Packages
linda_dessureault@hotmail.com,What markets do you focus on,occasion,North America
linda_dessureault@hotmail.com,What markets do you focus on,occasion,Africa and Middle East
linda_dessureault@hotmail.com,What markets do you focus on,often,Caribbean and Mexico
linda_dessureault@hotmail.com,What markets do you focus on,occasion,Asia
linda_dessureault@hotmail.com,What markets do you focus on,occasion,South America
linda_dessureault@hotmail.com,What markets do you focus on,never,Oceania
linda_dessureault@hotmail.com,What markets do you focus on,occasion,Europe
linda_dessureault@hotmail.com,Your bookings derive from,often,Air Travel
linda_dessureault@hotmail.com,Your bookings derive from,often,Vacation Packages
linda_dessureault@hotmail.com,Your bookings derive from,occasion,Ground transportation
linda_dessureault@hotmail.com,Your bookings derive from,occasion,Cruises
linda_dessureault@hotmail.com,Your bookings derive from,occasion,Hotels
linda_dessureault@hotmail.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
line.deraspe@fcnq.ca,What markets do you focus on,occasion,Asia
line.deraspe@fcnq.ca,What markets do you focus on,occasion,South America
line.deraspe@fcnq.ca,What markets do you focus on,never,Oceania
line.deraspe@fcnq.ca,What markets do you focus on,occasion,Europe
line.deraspe@fcnq.ca,What markets do you focus on,often,North America
line.deraspe@fcnq.ca,What markets do you focus on,never,Africa and Middle East
line.deraspe@fcnq.ca,What markets do you focus on,occasion,Caribbean and Mexico
line.deraspe@fcnq.ca,Your bookings derive from,occasion,Vacation Packages
line.deraspe@fcnq.ca,Your bookings derive from,occasion,Ground transportation
line.deraspe@fcnq.ca,Your bookings derive from,occasion,Cruises
line.deraspe@fcnq.ca,Your bookings derive from,occasion,Hotels
line.deraspe@fcnq.ca,Your bookings derive from,often,Air Travel
ling@pandavacations.ca,What markets do you focus on,often,Europe
ling@pandavacations.ca,What markets do you focus on,often,North America
ling@pandavacations.ca,What markets do you focus on,occasion,Africa and Middle East
ling@pandavacations.ca,What markets do you focus on,often,Caribbean and Mexico
ling@pandavacations.ca,What markets do you focus on,often,Asia
ling@pandavacations.ca,What markets do you focus on,occasion,South America
ling@pandavacations.ca,What markets do you focus on,occasion,Oceania
ling@pandavacations.ca,Your bookings derive from,often,Cruises
ling@pandavacations.ca,Your bookings derive from,often,Hotels
ling@pandavacations.ca,Your bookings derive from,often,Air Travel
ling@pandavacations.ca,Your bookings derive from,often,Vacation Packages
ling@pandavacations.ca,Your bookings derive from,occasion,Ground transportation
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,often,Europe
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,often,North America
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,occasion,Africa and Middle East
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,often,Caribbean and Mexico
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,occasion,Asia
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,occasion,South America
LISA.DIMAKIS@MARLINTRAVEL.CA,What markets do you focus on,occasion,Oceania
LISA.DIMAKIS@MARLINTRAVEL.CA,Your bookings derive from,often,Cruises
LISA.DIMAKIS@MARLINTRAVEL.CA,Your bookings derive from,often,Hotels
LISA.DIMAKIS@MARLINTRAVEL.CA,Your bookings derive from,often,Air Travel
LISA.DIMAKIS@MARLINTRAVEL.CA,Your bookings derive from,often,Vacation Packages
LISA.DIMAKIS@MARLINTRAVEL.CA,Your bookings derive from,often,Ground transportation
lisa@okushu.com,What markets do you focus on,occasion,Europe
lisa@okushu.com,What markets do you focus on,often,North America
lisa@okushu.com,What markets do you focus on,occasion,Africa and Middle East
lisa@okushu.com,What markets do you focus on,occasion,Caribbean and Mexico
lisa@okushu.com,What markets do you focus on,occasion,Asia
lisa@okushu.com,What markets do you focus on,occasion,South America
lisa@okushu.com,What markets do you focus on,occasion,Oceania
lisa@okushu.com,Your bookings derive from,occasion,Air Travel
lisa@okushu.com,Your bookings derive from,occasion,Vacation Packages
lisa@okushu.com,Your bookings derive from,occasion,Ground transportation
lisa@okushu.com,Your bookings derive from,occasion,Cruises
lisa@okushu.com,Your bookings derive from,occasion,Hotels
lmaxwell@expediacruises.com,What markets do you focus on,often,North America
lmaxwell@expediacruises.com,What markets do you focus on,occasion,Africa and Middle East
lmaxwell@expediacruises.com,What markets do you focus on,often,Caribbean and Mexico
lmaxwell@expediacruises.com,What markets do you focus on,occasion,Asia
lmaxwell@expediacruises.com,What markets do you focus on,often,South America
lmaxwell@expediacruises.com,What markets do you focus on,occasion,Oceania
lmaxwell@expediacruises.com,What markets do you focus on,occasion,Europe
lmaxwell@expediacruises.com,Your bookings derive from,often,Vacation Packages
lmaxwell@expediacruises.com,Your bookings derive from,never,Ground transportation
lmaxwell@expediacruises.com,Your bookings derive from,occasion,Cruises
lmaxwell@expediacruises.com,Your bookings derive from,never,Hotels
lmaxwell@expediacruises.com,Your bookings derive from,often,Air Travel
london@cruiseshipcenters.com,What markets do you focus on,occasion,South America
london@cruiseshipcenters.com,What markets do you focus on,occasion,Oceania
london@cruiseshipcenters.com,What markets do you focus on,often,Europe
london@cruiseshipcenters.com,What markets do you focus on,occasion,North America
london@cruiseshipcenters.com,What markets do you focus on,occasion,Africa and Middle East
london@cruiseshipcenters.com,What markets do you focus on,often,Caribbean and Mexico
london@cruiseshipcenters.com,What markets do you focus on,occasion,Asia
london@cruiseshipcenters.com,Your bookings derive from,occasion,Ground transportation
london@cruiseshipcenters.com,Your bookings derive from,often,Cruises
london@cruiseshipcenters.com,Your bookings derive from,often,Hotels
london@cruiseshipcenters.com,Your bookings derive from,occasion,Air Travel
london@cruiseshipcenters.com,Your bookings derive from,often,Vacation Packages
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,Europe
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,North America
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,Africa and Middle East
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,Caribbean and Mexico
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,Asia
LORENA@WANDERTRAVEL.COM,What markets do you focus on,often,South America
LORENA@WANDERTRAVEL.COM,What markets do you focus on,never,Oceania
LORENA@WANDERTRAVEL.COM,Your bookings derive from,often,Air Travel
LORENA@WANDERTRAVEL.COM,Your bookings derive from,often,Vacation Packages
LORENA@WANDERTRAVEL.COM,Your bookings derive from,often,Ground transportation
LORENA@WANDERTRAVEL.COM,Your bookings derive from,occasion,Cruises
LORENA@WANDERTRAVEL.COM,Your bookings derive from,often,Hotels
louise@vascojoliette.com,What markets do you focus on,often,Europe
louise@vascojoliette.com,What markets do you focus on,often,North America
louise@vascojoliette.com,What markets do you focus on,often,Africa and Middle East
louise@vascojoliette.com,What markets do you focus on,often,Caribbean and Mexico
louise@vascojoliette.com,What markets do you focus on,often,Asia
louise@vascojoliette.com,What markets do you focus on,often,South America
louise@vascojoliette.com,What markets do you focus on,often,Oceania
louise@vascojoliette.com,Your bookings derive from,often,Cruises
louise@vascojoliette.com,Your bookings derive from,often,Hotels
louise@vascojoliette.com,Your bookings derive from,often,Air Travel
louise@vascojoliette.com,Your bookings derive from,often,Vacation Packages
louise@vascojoliette.com,Your bookings derive from,often,Ground transportation
louise@vascojoliette.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
luciano@carrino.ca,What markets do you focus on,occasion,Africa and Middle East
luciano@carrino.ca,What markets do you focus on,often,Caribbean and Mexico
luciano@carrino.ca,What markets do you focus on,occasion,Asia
luciano@carrino.ca,What markets do you focus on,occasion,South America
luciano@carrino.ca,What markets do you focus on,never,Oceania
luciano@carrino.ca,What markets do you focus on,often,Europe
luciano@carrino.ca,What markets do you focus on,occasion,North America
luciano@carrino.ca,Your bookings derive from,often,Hotels
luciano@carrino.ca,Your bookings derive from,often,Air Travel
luciano@carrino.ca,Your bookings derive from,often,Vacation Packages
luciano@carrino.ca,Your bookings derive from,occasion,Ground transportation
luciano@carrino.ca,Your bookings derive from,often,Cruises
lynn@casselmantravel.ca,What markets do you focus on,occasion,Asia
lynn@casselmantravel.ca,What markets do you focus on,often,South America
lynn@casselmantravel.ca,What markets do you focus on,occasion,Oceania
lynn@casselmantravel.ca,What markets do you focus on,often,Europe
lynn@casselmantravel.ca,What markets do you focus on,often,North America
lynn@casselmantravel.ca,What markets do you focus on,occasion,Africa and Middle East
lynn@casselmantravel.ca,What markets do you focus on,often,Caribbean and Mexico
lynn@casselmantravel.ca,Your bookings derive from,occasion,Ground transportation
lynn@casselmantravel.ca,Your bookings derive from,often,Cruises
lynn@casselmantravel.ca,Your bookings derive from,occasion,Hotels
lynn@casselmantravel.ca,Your bookings derive from,often,Air Travel
lynn@casselmantravel.ca,Your bookings derive from,often,Vacation Packages
lynn@casselmantravel.ca,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
lynne@stonehousetours.com,What markets do you focus on,occasion,Oceania
lynne@stonehousetours.com,What markets do you focus on,often,Europe
lynne@stonehousetours.com,What markets do you focus on,occasion,North America
lynne@stonehousetours.com,What markets do you focus on,occasion,Africa and Middle East
lynne@stonehousetours.com,What markets do you focus on,occasion,Caribbean and Mexico
lynne@stonehousetours.com,What markets do you focus on,never,Asia
lynne@stonehousetours.com,What markets do you focus on,often,South America
lynne@stonehousetours.com,Your bookings derive from,occasion,Cruises
lynne@stonehousetours.com,Your bookings derive from,often,Hotels
lynne@stonehousetours.com,Your bookings derive from,occasion,Air Travel
lynne@stonehousetours.com,Your bookings derive from,often,Vacation Packages
lynne@stonehousetours.com,Your bookings derive from,often,Ground transportation
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,Africa and Middle East
madupre@voyagevascobrossard.com,What markets do you focus on,often,Caribbean and Mexico
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,Asia
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,South America
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,Oceania
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,Europe
madupre@voyagevascobrossard.com,What markets do you focus on,occasion,North America
madupre@voyagevascobrossard.com,Your bookings derive from,occasion,Air Travel
madupre@voyagevascobrossard.com,Your bookings derive from,often,Vacation Packages
madupre@voyagevascobrossard.com,Your bookings derive from,never,Ground transportation
madupre@voyagevascobrossard.com,Your bookings derive from,often,Cruises
madupre@voyagevascobrossard.com,Your bookings derive from,occasion,Hotels
madupre@voyagevascobrossard.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
manon@voyageseclipse.ca,What markets do you focus on,often,Caribbean and Mexico
manon@voyageseclipse.ca,What markets do you focus on,often,Asia
manon@voyageseclipse.ca,What markets do you focus on,occasion,South America
manon@voyageseclipse.ca,What markets do you focus on,occasion,Oceania
manon@voyageseclipse.ca,What markets do you focus on,often,Europe
manon@voyageseclipse.ca,What markets do you focus on,occasion,North America
manon@voyageseclipse.ca,What markets do you focus on,occasion,Africa and Middle East
manon@voyageseclipse.ca,Your bookings derive from,often,Vacation Packages
manon@voyageseclipse.ca,Your bookings derive from,occasion,Ground transportation
manon@voyageseclipse.ca,Your bookings derive from,often,Cruises
manon@voyageseclipse.ca,Your bookings derive from,often,Hotels
manon@voyageseclipse.ca,Your bookings derive from,often,Air Travel
margaret@travia.net,What markets do you focus on,occasion,South America
margaret@travia.net,What markets do you focus on,occasion,Oceania
margaret@travia.net,What markets do you focus on,often,Europe
margaret@travia.net,What markets do you focus on,often,North America
margaret@travia.net,What markets do you focus on,occasion,Africa and Middle East
margaret@travia.net,What markets do you focus on,often,Caribbean and Mexico
margaret@travia.net,What markets do you focus on,occasion,Asia
margaret@travia.net,Your bookings derive from,occasion,Hotels
margaret@travia.net,Your bookings derive from,often,Air Travel
margaret@travia.net,Your bookings derive from,often,Vacation Packages
margaret@travia.net,Your bookings derive from,occasion,Ground transportation
margaret@travia.net,Your bookings derive from,often,Cruises
margaret@travia.net,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
marianne@mjtravelco.com,What markets do you focus on,often,North America
marianne@mjtravelco.com,What markets do you focus on,occasion,Africa and Middle East
marianne@mjtravelco.com,What markets do you focus on,often,Caribbean and Mexico
marianne@mjtravelco.com,What markets do you focus on,occasion,Asia
marianne@mjtravelco.com,What markets do you focus on,occasion,South America
marianne@mjtravelco.com,What markets do you focus on,occasion,Oceania
marianne@mjtravelco.com,What markets do you focus on,often,Europe
marianne@mjtravelco.com,Your bookings derive from,often,Air Travel
marianne@mjtravelco.com,Your bookings derive from,often,Vacation Packages
marianne@mjtravelco.com,Your bookings derive from,occasion,Ground transportation
marianne@mjtravelco.com,Your bookings derive from,occasion,Cruises
marianne@mjtravelco.com,Your bookings derive from,often,Hotels
marianne@mjtravelco.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
mario@vsmb.ca,What markets do you focus on,occasion,Asia
mario@vsmb.ca,What markets do you focus on,occasion,South America
mario@vsmb.ca,What markets do you focus on,occasion,Oceania
mario@vsmb.ca,What markets do you focus on,often,Europe
mario@vsmb.ca,What markets do you focus on,occasion,North America
mario@vsmb.ca,What markets do you focus on,occasion,Africa and Middle East
mario@vsmb.ca,What markets do you focus on,often,Caribbean and Mexico
mario@vsmb.ca,Your bookings derive from,often,Vacation Packages
mario@vsmb.ca,Your bookings derive from,occasion,Ground transportation
mario@vsmb.ca,Your bookings derive from,occasion,Cruises
mario@vsmb.ca,Your bookings derive from,occasion,Hotels
mario@vsmb.ca,Your bookings derive from,often,Air Travel
martin@vascosoulanges.com,What markets do you focus on,never,South America
martin@vascosoulanges.com,What markets do you focus on,occasion,Oceania
martin@vascosoulanges.com,What markets do you focus on,often,Europe
martin@vascosoulanges.com,What markets do you focus on,occasion,North America
martin@vascosoulanges.com,What markets do you focus on,never,Africa and Middle East
martin@vascosoulanges.com,What markets do you focus on,often,Caribbean and Mexico
martin@vascosoulanges.com,What markets do you focus on,never,Asia
martin@vascosoulanges.com,Your bookings derive from,often,Vacation Packages
martin@vascosoulanges.com,Your bookings derive from,never,Ground transportation
martin@vascosoulanges.com,Your bookings derive from,occasion,Cruises
martin@vascosoulanges.com,Your bookings derive from,occasion,Hotels
martin@vascosoulanges.com,Your bookings derive from,often,Air Travel
mary.beth@gowithhippo.com,What markets do you focus on,often,Oceania
mary.beth@gowithhippo.com,What markets do you focus on,occasion,Europe
mary.beth@gowithhippo.com,What markets do you focus on,often,North America
mary.beth@gowithhippo.com,What markets do you focus on,occasion,Africa and Middle East
mary.beth@gowithhippo.com,What markets do you focus on,often,Caribbean and Mexico
mary.beth@gowithhippo.com,What markets do you focus on,occasion,Asia
mary.beth@gowithhippo.com,What markets do you focus on,often,South America
mary.beth@gowithhippo.com,Your bookings derive from,occasion,Ground transportation
mary.beth@gowithhippo.com,Your bookings derive from,often,Cruises
mary.beth@gowithhippo.com,Your bookings derive from,often,Hotels
mary.beth@gowithhippo.com,Your bookings derive from,often,Air Travel
mary.beth@gowithhippo.com,Your bookings derive from,often,Vacation Packages
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,Oceania
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,Europe
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,North America
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,Africa and Middle East
maryse@vascotroisrivieres.com,What markets do you focus on,often,Caribbean and Mexico
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,Asia
maryse@vascotroisrivieres.com,What markets do you focus on,occasion,South America
maryse@vascotroisrivieres.com,Your bookings derive from,occasion,Cruises
maryse@vascotroisrivieres.com,Your bookings derive from,occasion,Hotels
maryse@vascotroisrivieres.com,Your bookings derive from,often,Air Travel
maryse@vascotroisrivieres.com,Your bookings derive from,often,Vacation Packages
maryse@vascotroisrivieres.com,Your bookings derive from,occasion,Ground transportation
maryse@vascotroisrivieres.com,Your group bookings represent,Only a small number of your bookings,Only a small number of your bookings
Matt@timelesstalestravel.com,What markets do you focus on,often,North America
Matt@timelesstalestravel.com,What markets do you focus on,never,Africa and Middle East
Matt@timelesstalestravel.com,What markets do you focus on,often,Caribbean and Mexico
Matt@timelesstalestravel.com,What markets do you focus on,occasion,Asia
Matt@timelesstalestravel.com,What markets do you focus on,occasion,South America
Matt@timelesstalestravel.com,What markets do you focus on,never,Oceania
Matt@timelesstalestravel.com,What markets do you focus on,occasion,Europe
Matt@timelesstalestravel.com,Your bookings derive from,occasion,Air Travel
Matt@timelesstalestravel.com,Your bookings derive from,often,Vacation Packages
Matt@timelesstalestravel.com,Your bookings derive from,occasion,Ground transportation
Matt@timelesstalestravel.com,Your bookings derive from,occasion,Cruises
Matt@timelesstalestravel.com,Your bookings derive from,never,Hotels
may@regencytravels.com,What markets do you focus on,often,South America
may@regencytravels.com,What markets do you focus on,occasion,Oceania
may@regencytravels.com,What markets do you focus on,often,Europe
may@regencytravels.com,What markets do you focus on,often,North America
may@regencytravels.com,What markets do you focus on,occasion,Africa and Middle East
may@regencytravels.com,What markets do you focus on,often,Caribbean and Mexico
may@regencytravels.com,What markets do you focus on,occasion,Asia
may@regencytravels.com,Your bookings derive from,occasion,Air Travel
may@regencytravels.com,Your bookings derive from,often,Vacation Packages
may@regencytravels.com,Your bookings derive from,never,Ground transportation
may@regencytravels.com,Your bookings derive from,occasion,Cruises
may@regencytravels.com,Your bookings derive from,often,Hotels
mcgregorstravel@sasktel.net,What markets do you focus on,often,Caribbean and Mexico
mcgregorstravel@sasktel.net,What markets do you focus on,occasion,Asia
mcgregorstravel@sasktel.net,What markets do you focus on,occasion,South America
mcgregorstravel@sasktel.net,What markets do you focus on,occasion,Oceania
mcgregorstravel@sasktel.net,What markets do you focus on,often,Europe
mcgregorstravel@sasktel.net,What markets do you focus on,often,North America
